Facility,Date,Year,Wx,Vol,Eqpt,Rwy,Other,Other,Other,Total
MEM,2018-04-01,2018,6,0,0,0,0,0,0,6
MEM,2018-05-01,2018,11,0,0,0,0,0,0,11
MEM,2018-06-01,2018,11,0,0,0,0,0,0,11
MEM,2018-07-01,2018,19,1,0,0,0,1,0,21
MEM,2018-08-01,2018,30,0,0,0,0,1,2,33
MEM,2018-09-01,2018,5,0,0,0,0,3,0,8
MEM,2018-10-01,2018,2,0,0,0,0,0,0,2
MEM,2018-11-01,2018,8,0,0,0,0,0,0,8
MEM,2018-12-01,2018,4,0,0,0,0,1,0,5
MEM,2019-01-01,2019,16,2,0,0,0,0,1,19
MEM,2019-02-01,2019,11,2,1,0,0,1,0,15
MEM,2019-03-01,2019,4,0,0,0,0,2,0,6
MEM,2019-04-01,2019,6,0,0,0,0,0,0,6
MEM,2019-05-01,2019,15,1,0,0,0,1,0,17
MEM,2019-06-01,2019,16,0,0,2,2,4,0,24
MEM,2019-07-01,2019,19,1,0,0,1,0,2,23
MEM,2019-08-01,2019,25,2,0,1,0,0,1,29
MEM,2019-09-01,2019,8,0,0,1,0,0,0,9
MEM,2019-10-01,2019,6,1,0,0,0,0,0,7
MEM,2019-11-01,2019,2,0,0,0,0,0,0,2
MEM,2019-12-01,2019,2,0,0,0,0,0,0,2
MEM,2020-01-01,2020,3,0,0,0,0,0,0,3
MEM,2020-02-01,2020,2,0,0,0,0,0,1,3
MEM,2020-03-01,2020,0,0,0,0,0,1,0,1
MEM,2020-04-01,2020,0,0,0,0,0,0,0,0
MEM,2020-05-01,2020,0,0,0,0,0,0,0,0
MEM,2020-06-01,2020,0,0,0,0,0,0,0,0
MEM,2020-07-01,2020,0,0,0,0,0,0,0,0
MEM,2020-08-01,2020,0,0,0,0,0,0,0,0
MEM,2020-09-01,2020,0,0,0,0,0,0,0,0
MEM,2020-10-01,2020,0,0,0,0,0,0,0,0
MEM,2020-11-01,2020,0,0,0,0,0,0,0,0
MEM,2020-12-01,2020,0,2,0,0,0,0,0,2
MEM,2021-01-01,2021,1,0,0,0,0,0,0,1
MEM,2021-02-01,2021,0,0,0,1,0,15,4,20
MEM,2021-03-01,2021,2,0,0,0,0,0,0,2
MEM,2021-04-01,2021,0,0,0,0,0,0,0,0
MEM,2021-05-01,2021,0,0,0,0,0,0,0,0
MEM,2021-06-01,2021,4,0,0,0,0,0,0,4
MEM,2021-07-01,2021,2,0,0,0,0,0,0,2
MEM,2021-08-01,2021,5,0,0,0,0,1,0,6
MEM,2021-09-01,2021,2,0,0,0,0,0,0,2
MEM,2021-10-01,2021,3,0,0,0,0,0,0,3
MEM,2021-11-01,2021,0,0,0,0,0,0,0,0
MEM,2021-12-01,2021,0,0,0,0,0,0,0,0
MEM,2022-01-01,2022,0,1,0,0,0,0,2,3
MEM,2022-02-01,2022,0,0,0,0,0,0,0,0
MEM,2022-03-01,2022,0,0,0,0,0,0,1,1
MEM,2022-04-01,2022,5,0,0,0,0,0,0,5
MEM,2022-05-01,2022,6,0,0,0,1,0,0,7
MEM,2022-06-01,2022,13,1,0,0,0,0,0,14
MEM,2022-07-01,2022,4,0,0,0,1,0,0,5
MEM,2022-08-01,2022,6,2,0,0,2,0,0,10
MEM,2022-09-01,2022,0,0,0,0,0,0,0,0
MEM,2022-10-01,2022,1,0,0,0,0,0,0,1
MEM,2022-11-01,2022,3,0,0,0,0,0,0,3
MEM,2022-12-01,2022,0,0,0,0,0,0,1,1
MEM,2023-01-01,2023,0,1,1,0,0,2,1,5
MEM,2023-02-01,2023,1,0,0,0,0,0,0,1
MEM,2023-03-01,2023,0,0,0,0,0,0,0,0
MEM,2023-04-01,2023,2,2,0,1,0,0,1,6
MEM,2023-05-01,2023,0,0,0,0,0,0,0,0
MEM,2023-06-01,2023,10,0,0,0,0,0,0,10
MEM,2023-07-01,2023,24,0,0,0,0,0,1,25
MEM,2023-08-01,2023,4,1,0,1,0,0,1,7
MEM,2023-09-01,2023,13,1,0,0,0,3,2,19
MEM,2023-10-01,2023,0,0,0,0,0,0,0,0
MEM,2023-11-01,2023,0,0,0,0,0,0,0,0
MEM,2023-12-01,2023,0,0,0,0,0,0,0,0
MEM,2024-01-01,2024,0,1,0,0,0,0,1,2
MEM,2024-02-01,2024,1,0,0,0,0,0,0,1
MEM,2024-03-01,2024,0,0,0,0,0,0,0,0
MEM,2024-04-01,2024,1,0,0,0,0,0,0,1
MEM,2024-05-01,2024,2,0,0,0,0,0,0,2
MEM,2024-06-01,2024,6,0,0,0,0,0,0,6
MEM,2024-07-01,2024,14,1,0,0,0,4,1,20
MEM,2024-08-01,2024,13,1,0,0,0,1,1,16
MEM,2024-09-01,2024,0,0,1,0,0,0,0,1
MEM,2024-10-01,2024,0,0,0,0,0,0,0,0
MEM,2024-11-01,2024,0,0,0,0,0,0,0,0
MEM,2024-12-01,2024,0,0,0,0,0,0,1,1
MIA,2015-01-01,2015,0,1,0,0,0,0,0,1
MIA,2015-02-01,2015,0,0,0,0,0,0,0,0
MIA,2015-03-01,2015,1,0,0,0,0,2,0,3
MIA,2015-04-01,2015,1,0,0,0,0,0,1,2
MIA,2015-05-01,2015,0,0,0,0,0,0,0,0
MIA,2015-06-01,2015,4,1,0,0,0,0,2,7
MIA,2015-07-01,2015,1,3,0,0,1,0,2,7
MIA,2015-08-01,2015,6,1,4,0,0,1,2,14
MIA,2015-09-01,2015,6,0,0,0,0,0,1,7
MIA,2015-10-01,2015,0,0,0,0,0,0,0,0
MIA,2015-11-01,2015,1,0,0,0,0,0,0,1
MIA,2015-12-01,2015,0,0,0,0,0,0,0,0
MIA,2016-01-01,2016,1,0,0,0,0,3,0,4
MIA,2016-02-01,2016,1,0,0,0,0,0,0,1
MIA,2016-03-01,2016,0,0,0,0,0,0,0,0
MIA,2016-04-01,2016,0,0,0,0,0,0,0,0
MIA,2016-05-01,2016,0,0,0,0,0,0,0,0
MIA,2016-06-01,2016,1,0,0,0,0,0,0,1
MIA,2016-07-01,2016,7,1,0,0,0,1,1,10
MIA,2016-08-01,2016,1,1,0,0,0,0,0,2
MIA,2016-09-01,2016,0,0,0,0,0,0,0,0
MIA,2016-10-01,2016,0,0,0,0,0,0,0,0
MIA,2016-11-01,2016,0,0,0,0,0,0,0,0
MIA,2016-12-01,2016,0,0,0,0,0,0,0,0
MIA,2017-01-01,2017,1,1,0,0,0,0,1,3
MIA,2017-02-01,2017,0,0,0,0,0,0,0,0
MIA,2017-03-01,2017,0,1,0,0,0,0,0,1
MIA,2017-04-01,2017,5,4,0,0,0,0,0,9
MIA,2017-05-01,2017,1,2,0,0,0,0,0,3
MIA,2017-06-01,2017,4,0,0,1,0,0,0,5
MIA,2017-07-01,2017,9,2,0,0,0,5,4,20
MIA,2017-08-01,2017,5,1,0,0,0,0,0,6
MIA,2017-09-01,2017,0,5,0,0,0,2,1,8
MIA,2017-10-01,2017,6,2,0,0,0,0,0,8
MIA,2017-11-01,2017,0,1,0,0,0,0,0,1
MIA,2017-12-01,2017,0,4,0,0,4,0,1,9
MIA,2018-01-01,2018,1,9,0,0,1,1,3,15
MIA,2018-02-01,2018,0,0,0,0,0,0,1,1
MIA,2018-03-01,2018,0,0,0,0,0,0,0,0
MIA,2018-04-01,2018,2,0,0,0,0,0,1,3
MIA,2018-05-01,2018,0,0,0,0,0,1,0,1
MIA,2018-06-01,2018,7,2,0,0,0,0,2,11
MIA,2018-07-01,2018,6,5,0,0,0,2,3,16
MIA,2018-08-01,2018,9,4,0,0,0,4,0,17
MIA,2018-09-01,2018,3,0,0,0,0,0,2,5
MIA,2018-10-01,2018,2,0,0,0,0,0,0,2
MIA,2018-11-01,2018,0,0,0,0,0,0,1,1
MIA,2018-12-01,2018,1,2,0,0,0,0,0,3
MIA,2019-01-01,2019,3,3,0,0,0,1,1,8
MIA,2019-02-01,2019,1,4,0,0,0,1,0,6
MIA,2019-03-01,2019,0,1,0,0,0,1,0,2
MIA,2019-04-01,2019,3,1,0,0,0,0,0,4
MIA,2019-05-01,2019,1,1,0,0,0,0,0,2
MIA,2019-06-01,2019,13,9,0,1,2,4,9,38
MIA,2019-07-01,2019,8,2,0,0,2,0,2,14
MIA,2019-08-01,2019,11,2,0,0,0,6,8,27
MIA,2019-09-01,2019,2,2,0,0,0,0,1,5
MIA,2019-10-01,2019,0,0,0,0,0,1,0,1
MIA,2019-11-01,2019,0,0,0,0,0,0,0,0
MIA,2019-12-01,2019,0,0,0,0,0,0,0,0
MIA,2020-01-01,2020,4,3,0,0,0,0,0,7
MIA,2020-02-01,2020,1,1,0,0,0,0,1,3
MIA,2020-03-01,2020,0,0,0,0,8,0,1,9
MIA,2020-04-01,2020,0,0,0,0,0,0,0,0
MIA,2020-05-01,2020,0,0,0,0,0,0,0,0
MIA,2020-06-01,2020,0,0,0,0,0,0,0,0
MIA,2020-07-01,2020,0,0,0,0,0,0,0,0
MIA,2020-08-01,2020,0,0,0,0,0,0,0,0
MIA,2020-09-01,2020,0,0,0,0,0,0,0,0
MIA,2020-10-01,2020,0,0,0,0,0,0,0,0
MIA,2020-11-01,2020,0,0,0,0,0,0,1,1
MIA,2020-12-01,2020,0,0,0,0,1,0,0,1
MIA,2021-01-01,2021,0,4,0,0,0,0,0,4
MIA,2021-02-01,2021,0,0,0,0,0,0,0,0
MIA,2021-03-01,2021,0,0,0,0,0,0,0,0
MIA,2021-04-01,2021,8,1,0,0,0,0,5,14
MIA,2021-05-01,2021,0,0,0,0,0,0,0,0
MIA,2021-06-01,2021,3,1,0,0,0,0,1,5
MIA,2021-07-01,2021,12,0,0,1,2,0,0,15
MIA,2021-08-01,2021,3,1,0,0,2,0,0,6
MIA,2021-09-01,2021,6,0,0,0,0,1,0,7
MIA,2021-10-01,2021,8,19,0,0,1,2,0,30
MIA,2021-11-01,2021,0,0,0,0,0,0,0,0
MIA,2021-12-01,2021,0,1,0,0,0,0,0,1
MIA,2022-01-01,2022,1,1,0,0,0,0,0,2
MIA,2022-02-01,2022,2,0,0,0,0,0,0,2
MIA,2022-03-01,2022,5,19,0,0,0,8,4,36
MIA,2022-04-01,2022,91,15,1,1,0,20,20,148
MIA,2022-05-01,2022,11,8,0,0,0,2,1,22
MIA,2022-06-01,2022,39,8,0,5,2,24,8,86
MIA,2022-07-01,2022,8,3,0,0,0,1,2,14
MIA,2022-08-01,2022,5,2,0,2,0,0,1,10
MIA,2022-09-01,2022,2,0,0,0,0,0,0,2
MIA,2022-10-01,2022,8,3,0,0,0,0,0,11
MIA,2022-11-01,2022,3,1,0,0,0,0,0,4
MIA,2022-12-01,2022,1,0,0,0,0,0,0,1
MIA,2023-01-01,2023,1,9,7,0,0,11,1,29
MIA,2023-02-01,2023,1,1,0,0,0,0,0,2
MIA,2023-03-01,2023,0,4,0,0,0,0,2,6
MIA,2023-04-01,2023,7,2,0,0,0,0,2,11
MIA,2023-05-01,2023,0,0,0,0,0,0,0,0
MIA,2023-06-01,2023,29,3,0,0,0,1,0,33
MIA,2023-07-01,2023,28,8,0,1,0,0,2,39
MIA,2023-08-01,2023,3,3,0,0,0,0,1,7
MIA,2023-09-01,2023,20,8,0,0,0,1,0,29
MIA,2023-10-01,2023,0,0,0,0,0,0,0,0
MIA,2023-11-01,2023,0,0,0,0,0,0,0,0
MIA,2023-12-01,2023,0,1,0,0,0,0,0,1
MIA,2024-01-01,2024,1,1,0,0,0,0,0,2
MIA,2024-02-01,2024,0,0,0,0,0,0,0,0
MIA,2024-03-01,2024,10,20,0,0,0,0,1,31
MIA,2024-04-01,2024,4,6,0,0,0,0,1,11
MIA,2024-05-01,2024,4,3,0,0,1,1,0,9
MIA,2024-06-01,2024,63,5,1,1,0,0,2,72
MIA,2024-07-01,2024,2,4,0,0,0,1,0,7
MIA,2024-08-01,2024,9,1,0,1,2,5,3,21
MIA,2024-09-01,2024,0,0,0,0,0,0,0,0
MIA,2024-10-01,2024,0,0,0,0,0,0,0,0
MIA,2024-11-01,2024,0,0,0,0,0,0,0,0
MIA,2024-12-01,2024,2,1,0,0,0,0,2,5
MSP,2015-01-01,2015,6,0,0,0,0,3,3,12
MSP,2015-02-01,2015,9,0,0,0,0,2,5,16
MSP,2015-03-01,2015,8,1,0,0,0,5,4,18
MSP,2015-04-01,2015,2,1,0,0,0,0,1,4
MSP,2015-05-01,2015,2,1,0,0,1,0,1,5
MSP,2015-06-01,2015,5,4,0,0,0,0,0,9
MSP,2015-07-01,2015,5,2,0,0,2,0,1,10
MSP,2015-08-01,2015,5,0,1,0,1,0,1,8
MSP,2015-09-01,2015,0,0,0,0,0,0,1,1
MSP,2015-10-01,2015,0,0,0,0,0,0,0,0
MSP,2015-11-01,2015,3,0,0,0,0,0,1,4
MSP,2015-12-01,2015,0,0,0,0,0,1,0,1
MSP,2016-01-01,2016,0,0,0,0,0,0,0,0
MSP,2016-02-01,2016,33,4,0,0,0,0,19,56
MSP,2016-03-01,2016,17,2,0,0,0,0,2,21
MSP,2016-04-01,2016,1,0,0,0,0,0,0,1
MSP,2016-05-01,2016,3,0,0,0,0,0,0,3
MSP,2016-06-01,2016,0,0,0,0,0,0,0,0
MSP,2016-07-01,2016,2,0,0,0,0,0,1,3
MSP,2016-08-01,2016,0,0,0,0,0,0,1,1
MSP,2016-09-01,2016,0,0,0,0,1,0,0,1
MSP,2016-10-01,2016,0,0,0,0,0,0,2,2
MSP,2016-11-01,2016,0,0,0,0,1,0,1,2
MSP,2016-12-01,2016,2,0,0,0,0,0,0,2
MSP,2017-01-01,2017,4,0,0,0,0,0,2,6
MSP,2017-02-01,2017,2,0,0,0,0,0,0,2
MSP,2017-03-01,2017,3,0,0,0,0,0,1,4
MSP,2017-04-01,2017,2,1,0,0,0,2,1,6
MSP,2017-05-01,2017,2,1,0,0,0,0,3,6
MSP,2017-06-01,2017,5,1,0,2,0,0,3,11
MSP,2017-07-01,2017,2,1,1,0,0,0,3,7
MSP,2017-08-01,2017,7,0,0,0,1,0,0,8
MSP,2017-09-01,2017,1,1,0,0,0,3,2,7
MSP,2017-10-01,2017,2,0,0,0,0,0,0,2
MSP,2017-11-01,2017,0,0,0,0,0,0,0,0
MSP,2017-12-01,2017,0,0,0,0,5,2,1,8
MSP,2018-01-01,2018,31,3,0,0,1,2,1,38
MSP,2018-02-01,2018,1,1,0,0,0,0,1,3
MSP,2018-03-01,2018,1,0,0,0,0,0,2,3
MSP,2018-04-01,2018,28,2,0,0,0,0,1,31
MSP,2018-05-01,2018,4,0,0,0,0,0,1,5
MSP,2018-06-01,2018,4,0,0,0,1,2,3,10
MSP,2018-07-01,2018,16,0,0,0,0,1,0,17
MSP,2018-08-01,2018,33,0,0,0,0,6,0,39
MSP,2018-09-01,2018,4,1,0,0,0,3,0,8
MSP,2018-10-01,2018,1,0,0,0,0,0,0,1
MSP,2018-11-01,2018,5,0,0,0,0,1,0,6
MSP,2018-12-01,2018,2,0,0,0,0,0,0,2
MSP,2019-01-01,2019,10,2,0,0,0,2,3,17
MSP,2019-02-01,2019,16,3,1,0,0,0,0,20
MSP,2019-03-01,2019,2,0,0,0,0,1,0,3
MSP,2019-04-01,2019,34,5,0,1,2,0,1,43
MSP,2019-05-01,2019,9,0,0,0,0,1,1,11
MSP,2019-06-01,2019,20,1,0,1,1,2,0,25
MSP,2019-07-01,2019,17,2,0,0,0,0,0,19
MSP,2019-08-01,2019,23,1,0,0,0,0,2,26
MSP,2019-09-01,2019,10,0,0,4,0,1,0,15
MSP,2019-10-01,2019,1,1,0,0,0,1,0,3
MSP,2019-11-01,2019,7,0,0,0,0,0,1,8
MSP,2019-12-01,2019,6,1,0,0,0,0,0,7
MSP,2020-01-01,2020,7,0,0,0,0,1,0,8
MSP,2020-02-01,2020,2,0,0,0,0,0,0,2
MSP,2020-03-01,2020,1,0,0,0,13,4,4,22
MSP,2020-04-01,2020,0,0,0,0,0,0,0,0
MSP,2020-05-01,2020,0,2,0,0,0,0,52,54
MSP,2020-06-01,2020,0,0,0,0,0,0,3,3
MSP,2020-07-01,2020,0,0,0,0,0,0,0,0
MSP,2020-08-01,2020,0,0,0,0,0,0,0,0
MSP,2020-09-01,2020,0,0,0,0,0,0,0,0
MSP,2020-10-01,2020,1,0,0,0,0,0,0,1
MSP,2020-11-01,2020,0,0,0,0,0,0,0,0
MSP,2020-12-01,2020,0,1,0,0,1,0,0,2
MSP,2021-01-01,2021,2,1,0,0,0,0,1,4
MSP,2021-02-01,2021,0,0,0,0,0,0,3,3
MSP,2021-03-01,2021,3,0,0,0,0,0,0,3
MSP,2021-04-01,2021,0,0,0,0,0,1,0,1
MSP,2021-05-01,2021,0,0,0,0,0,0,0,0
MSP,2021-06-01,2021,6,0,0,0,0,0,1,7
MSP,2021-07-01,2021,4,0,0,0,0,0,1,5
MSP,2021-08-01,2021,6,1,0,0,0,1,0,8
MSP,2021-09-01,2021,3,0,0,0,0,3,1,7
MSP,2021-10-01,2021,1,0,0,0,0,0,0,1
MSP,2021-11-01,2021,0,0,0,0,0,0,0,0
MSP,2021-12-01,2021,0,2,0,0,0,0,4,6
MSP,2022-01-01,2022,0,2,0,0,0,0,8,10
MSP,2022-02-01,2022,1,0,0,0,0,0,1,2
MSP,2022-03-01,2022,3,1,0,0,0,3,3,10
MSP,2022-04-01,2022,12,2,0,0,0,6,2,22
MSP,2022-05-01,2022,4,2,0,0,0,1,1,8
MSP,2022-06-01,2022,11,1,0,0,0,3,1,16
MSP,2022-07-01,2022,9,1,0,0,0,1,2,13
MSP,2022-08-01,2022,8,4,0,0,2,1,6,21
MSP,2022-09-01,2022,2,0,0,0,0,1,1,4
MSP,2022-10-01,2022,0,0,0,0,0,1,0,1
MSP,2022-11-01,2022,2,0,0,0,0,0,0,2
MSP,2022-12-01,2022,0,0,0,0,0,1,2,3
MSP,2023-01-01,2023,5,1,5,0,0,3,2,16
MSP,2023-02-01,2023,1,0,0,0,0,0,0,1
MSP,2023-03-01,2023,1,0,0,0,0,0,0,1
MSP,2023-04-01,2023,0,0,0,0,0,0,1,1
MSP,2023-05-01,2023,0,0,0,0,0,0,0,0
MSP,2023-06-01,2023,14,1,0,0,0,14,1,30
MSP,2023-07-01,2023,19,0,0,0,0,7,5,31
MSP,2023-08-01,2023,3,0,0,0,0,1,0,4
MSP,2023-09-01,2023,10,0,0,1,0,1,1,13
MSP,2023-10-01,2023,0,0,0,0,0,0,0,0
MSP,2023-11-01,2023,0,0,0,0,0,0,0,0
MSP,2023-12-01,2023,0,0,0,0,0,0,3,3
MSP,2024-01-01,2024,1,0,0,0,0,0,2,3
MSP,2024-02-01,2024,1,0,0,0,0,0,1,2
MSP,2024-03-01,2024,1,0,0,0,0,1,0,2
MSP,2024-04-01,2024,1,0,0,0,0,0,0,1
MSP,2024-05-01,2024,2,0,0,0,0,1,0,3
MSP,2024-06-01,2024,1,0,0,11,0,0,0,12
MSP,2024-07-01,2024,1,2,0,4,2,0,1,10
MSP,2024-08-01,2024,7,1,0,2,0,1,0,11
MSP,2024-09-01,2024,0,0,0,0,0,0,1,1
MSP,2024-10-01,2024,0,0,0,0,0,0,0,0
MSP,2024-11-01,2024,1,0,0,0,0,0,0,1
MSP,2024-12-01,2024,1,0,0,0,0,0,0,1
ORD,2015-01-01,2015,177,91,1,0,3,61,71,404
ORD,2015-02-01,2015,194,37,0,0,6,71,37,345
ORD,2015-03-01,2015,62,31,0,3,1,5,2,104
ORD,2015-04-01,2015,145,38,0,2,1,6,9,201
ORD,2015-05-01,2015,28,15,0,1,1,0,6,51
ORD,2015-06-01,2015,390,74,0,4,2,6,10,486
ORD,2015-07-01,2015,128,29,1,1,1,8,6,174
ORD,2015-08-01,2015,126,30,3,1,8,4,6,178
ORD,2015-09-01,2015,42,13,0,3,1,1,7,67
ORD,2015-10-01,2015,4,3,1,1,0,0,2,11
ORD,2015-11-01,2015,242,49,0,3,3,5,9,311
ORD,2015-12-01,2015,81,12,0,0,0,2,26,121
ORD,2016-01-01,2016,22,10,0,0,0,10,26,68
ORD,2016-02-01,2016,169,36,0,0,0,11,13,229
ORD,2016-03-01,2016,20,15,0,0,0,0,2,37
ORD,2016-04-01,2016,5,10,0,0,0,0,5,20
ORD,2016-05-01,2016,28,23,2,0,1,1,1,56
ORD,2016-06-01,2016,56,9,0,1,1,1,5,73
ORD,2016-07-01,2016,205,40,0,6,11,35,55,352
ORD,2016-08-01,2016,72,23,0,0,19,1,20,135
ORD,2016-09-01,2016,28,12,0,0,0,0,0,40
ORD,2016-10-01,2016,2,5,0,1,4,0,2,14
ORD,2016-11-01,2016,4,3,0,0,0,0,4,11
ORD,2016-12-01,2016,71,15,1,0,0,3,29,119
ORD,2017-01-01,2017,32,9,0,0,0,7,22,70
ORD,2017-02-01,2017,36,6,0,0,0,0,6,48
ORD,2017-03-01,2017,63,3,0,1,2,3,14,86
ORD,2017-04-01,2017,50,5,0,1,1,2,8,67
ORD,2017-05-01,2017,16,3,0,1,0,3,9,32
ORD,2017-06-01,2017,66,6,0,6,0,0,1,79
ORD,2017-07-01,2017,74,20,3,0,2,13,10,122
ORD,2017-08-01,2017,34,23,0,0,6,2,5,70
ORD,2017-09-01,2017,3,19,0,0,3,3,2,30
ORD,2017-10-01,2017,15,2,0,2,0,0,3,22
ORD,2017-11-01,2017,1,3,0,0,0,0,1,5
ORD,2017-12-01,2017,17,15,0,0,6,0,8,46
ORD,2018-01-01,2018,60,18,0,0,4,13,8,103
ORD,2018-02-01,2018,240,42,1,2,2,14,9,310
ORD,2018-03-01,2018,38,22,0,1,1,3,10,75
ORD,2018-04-01,2018,25,15,0,0,0,5,2,47
ORD,2018-05-01,2018,176,42,1,7,2,7,4,239
ORD,2018-06-01,2018,421,86,0,0,13,47,3,570
ORD,2018-07-01,2018,123,27,0,1,4,10,2,167
ORD,2018-08-01,2018,369,57,0,3,1,10,2,442
ORD,2018-09-01,2018,190,64,0,0,1,11,0,266
ORD,2018-10-01,2018,34,5,0,9,0,1,2,51
ORD,2018-11-01,2018,260,51,0,1,4,2,4,322
ORD,2018-12-01,2018,8,20,4,1,2,0,8,43
ORD,2019-01-01,2019,599,200,0,0,8,60,24,891
ORD,2019-02-01,2019,334,65,0,1,4,1,14,419
ORD,2019-03-01,2019,62,21,0,0,1,0,4,88
ORD,2019-04-01,2019,119,17,0,3,1,3,14,157
ORD,2019-05-01,2019,206,29,0,1,0,3,2,241
ORD,2019-06-01,2019,280,58,28,4,4,10,21,405
ORD,2019-07-01,2019,463,113,1,6,6,32,5,626
ORD,2019-08-01,2019,275,79,0,2,10,6,4,376
ORD,2019-09-01,2019,343,67,1,4,5,26,5,451
ORD,2019-10-01,2019,46,2,0,4,1,0,2,55
ORD,2019-11-01,2019,148,36,1,0,0,4,2,191
ORD,2019-12-01,2019,12,7,2,0,1,0,3,25
ORD,2020-01-01,2020,127,21,0,0,3,2,2,155
ORD,2020-02-01,2020,172,31,1,1,6,0,2,213
ORD,2020-03-01,2020,8,2,0,0,22,4,3,39
ORD,2020-04-01,2020,0,0,0,0,0,0,2,2
ORD,2020-05-01,2020,0,0,0,0,0,0,1,1
ORD,2020-06-01,2020,0,0,0,0,0,0,2,2
ORD,2020-07-01,2020,0,0,0,0,0,0,0,0
ORD,2020-08-01,2020,0,0,0,0,0,0,2,2
ORD,2020-09-01,2020,0,0,0,0,0,0,0,0
ORD,2020-10-01,2020,0,0,0,0,0,0,0,0
ORD,2020-11-01,2020,0,0,0,0,0,0,0,0
ORD,2020-12-01,2020,0,0,0,1,0,0,5,6
ORD,2021-01-01,2021,42,2,0,0,2,1,2,49
ORD,2021-02-01,2021,16,2,0,0,1,2,11,32
ORD,2021-03-01,2021,47,5,0,0,0,0,0,52
ORD,2021-04-01,2021,0,0,0,0,0,0,1,1
ORD,2021-05-01,2021,0,0,0,0,0,0,0,0
ORD,2021-06-01,2021,100,14,0,0,0,0,7,121
ORD,2021-07-01,2021,49,4,0,0,2,5,7,67
ORD,2021-08-01,2021,288,48,0,3,2,15,10,366
ORD,2021-09-01,2021,52,8,0,0,1,3,5,69
ORD,2021-10-01,2021,146,10,0,1,0,2,6,165
ORD,2021-11-01,2021,0,1,0,0,1,0,1,3
ORD,2021-12-01,2021,6,4,0,0,0,0,0,10
ORD,2022-01-01,2022,24,13,0,1,0,1,24,63
ORD,2022-02-01,2022,37,26,1,2,0,0,4,70
ORD,2022-03-01,2022,13,8,0,1,0,3,0,25
ORD,2022-04-01,2022,59,3,0,2,0,6,8,78
ORD,2022-05-01,2022,23,6,0,0,0,12,6,47
ORD,2022-06-01,2022,25,19,0,1,7,11,10,73
ORD,2022-07-01,2022,83,10,0,1,1,4,2,101
ORD,2022-08-01,2022,151,17,0,1,4,7,2,182
ORD,2022-09-01,2022,5,3,0,0,0,0,2,10
ORD,2022-10-01,2022,4,2,0,0,0,7,5,18
ORD,2022-11-01,2022,87,14,0,5,0,12,2,120
ORD,2022-12-01,2022,11,0,0,0,0,0,6,17
ORD,2023-01-01,2023,20,8,43,0,0,5,3,79
ORD,2023-02-01,2023,17,2,0,0,0,0,1,20
ORD,2023-03-01,2023,13,4,0,0,0,0,8,25
ORD,2023-04-01,2023,33,12,0,1,2,2,13,63
ORD,2023-05-01,2023,0,1,0,0,0,0,2,3
ORD,2023-06-01,2023,29,5,0,0,3,11,7,55
ORD,2023-07-01,2023,74,5,0,0,0,6,13,98
ORD,2023-08-01,2023,80,16,0,1,0,2,5,104
ORD,2023-09-01,2023,32,8,0,2,0,8,3,53
ORD,2023-10-01,2023,0,1,0,0,0,0,1,2
ORD,2023-11-01,2023,1,0,0,0,0,0,0,1
ORD,2023-12-01,2023,1,0,0,0,0,0,0,1
ORD,2024-01-01,2024,22,1,0,1,0,1,4,29
ORD,2024-02-01,2024,5,0,0,0,0,0,2,7
ORD,2024-03-01,2024,8,1,0,0,0,0,4,13
ORD,2024-04-01,2024,10,1,0,0,0,0,6,17
ORD,2024-05-01,2024,67,7,0,0,1,3,14,92
ORD,2024-06-01,2024,84,11,0,3,1,3,6,108
ORD,2024-07-01,2024,59,6,0,0,0,15,5,85
ORD,2024-08-01,2024,32,7,0,1,3,6,2,51
ORD,2024-09-01,2024,0,8,0,0,1,3,6,18
ORD,2024-10-01,2024,3,30,0,4,2,4,11,54
ORD,2024-11-01,2024,1,0,0,0,0,0,1,2
ORD,2024-12-01,2024,2,0,1,0,0,0,0,3
PHL,2015-01-01,2015,5,1,0,0,0,0,0,6
PHL,2015-02-01,2015,11,1,0,0,0,0,9,21
PHL,2015-03-01,2015,11,2,0,0,0,0,2,15
PHL,2015-04-01,2015,2,1,0,0,0,0,0,3
PHL,2015-05-01,2015,2,0,0,0,0,0,0,2
PHL,2015-06-01,2015,7,0,0,0,0,0,1,8
PHL,2015-07-01,2015,3,1,0,0,0,0,0,4
PHL,2015-08-01,2015,15,4,3,0,0,0,0,22
PHL,2015-09-01,2015,3,1,0,0,0,0,0,4
PHL,2015-10-01,2015,2,2,0,0,0,0,1,5
PHL,2015-11-01,2015,5,0,0,0,0,0,1,6
PHL,2015-12-01,2015,3,0,0,0,0,0,0,3
PHL,2016-01-01,2016,1,0,0,0,0,0,0,1
PHL,2016-02-01,2016,8,1,0,0,0,0,0,9
PHL,2016-03-01,2016,0,0,0,0,0,0,0,0
PHL,2016-04-01,2016,4,0,0,0,0,0,0,4
PHL,2016-05-01,2016,0,0,0,0,0,0,0,0
PHL,2016-06-01,2016,7,2,0,0,0,0,1,10
PHL,2016-07-01,2016,16,3,0,0,0,0,1,20
PHL,2016-08-01,2016,9,1,0,0,0,0,1,11
PHL,2016-09-01,2016,1,0,0,0,0,0,0,1
PHL,2016-10-01,2016,0,0,0,0,0,0,1,1
PHL,2016-11-01,2016,2,0,0,0,0,0,0,2
PHL,2016-12-01,2016,2,1,0,0,0,0,1,4
